t,q_actual_0,dq_actual_0,tau_est_0,q_cmd_0,q_ref_0,dq_ref_0,q_actual_1,dq_actual_1,tau_est_1,q_cmd_1,q_ref_1,dq_ref_1,q_actual_2,dq_actual_2,tau_est_2,q_cmd_2,q_ref_2,dq_ref_2,q_actual_3,dq_actual_3,tau_est_3,q_cmd_3,q_ref_3,dq_ref_3,q_actual_4,dq_actual_4,tau_est_4,q_cmd_4,q_ref_4,dq_ref_4,q_actual_5,dq_actual_5,tau_est_5,q_cmd_5,q_ref_5,dq_ref_5,q_actual_6,dq_actual_6,tau_est_6,q_cmd_6,q_ref_6,dq_ref_6,q_actual_7,dq_actual_7,tau_est_7,q_cmd_7,q_ref_7,dq_ref_7,q_actual_8,dq_actual_8,tau_est_8,q_cmd_8,q_ref_8,dq_ref_8,q_actual_9,dq_actual_9,tau_est_9,q_cmd_9,q_ref_9,dq_ref_9,q_actual_10,dq_actual_10,tau_est_10,q_cmd_10,q_ref_10,dq_ref_10,q_actual_11,dq_actual_11,tau_est_11,q_cmd_11,q_ref_11,dq_ref_11
1.96,-0.139239,0.341046,2.3254,-0.20041,-0.164936,1.68528,0.87888,-3.63137,-2.54804,0.493344,0.698703,-2.01656,-1.44772,6.26824,5.45273,-0.941046,-1.10747,1.8912,-0.301541,-0.228656,-0.272121,-0.320058,-0.352197,-0.892463,0.789137,2.83301,-0.0494766,0.955757,0.870882,1.58752,-2.0451,2.31925,1.84919,-1.90301,-1.97312,0.374925,0.318684,-0.236407,-0.890578,0.382436,0.393162,-0.942605,1.05881,1.21304,0.643195,1.17554,1.13863,0.743252,-1.97784,0.857333,0.806056,-1.87793,-1.88863,1.51113,-0.0876963,0.271287,0.56898,-0.0451851,-0.0592647,0.583871,0.918659,-4.15456,-0.173168,0.627162,0.7255,-3.37248,-1.41123,4.08649,-3.31905,-1.14547,-1.1001,0.470099
1.98,-0.143357,-0.829362,-0.420551,-0.0765019,-0.126953,2.19106,0.795042,-4.91804,-1.31113,0.766916,0.67441,-0.384967,-1.30711,7.53806,0.047415,-1.14599,-1.09624,-0.235876,-0.303752,-0.251909,-0.173168,-0.258604,-0.365745,-0.435591,0.84397,2.67024,-0.173168,0.862965,0.888817,0.567843,-2.00287,1.745,0.521565,-1.90359,-1.96139,0.840726,0.322983,0.449561,0.841102,0.238505,0.361498,-2.20904,1.08773,1.49595,0.346336,1.14593,1.14755,0.070408,-1.95926,1.33251,0.711226,-1.82049,-1.85254,2.03031,-0.0777349,0.720847,0.0494766,-0.100084,-0.0465645,0.504563,0.846659,-4.24757,-0.247383,0.66533,0.66919,-2.15521,-1.34343,3.36261,0.900886,-1.21895,-1.11301,-1.62786
2,-0.128854,0.988259,0.0494766,0.0659544,-0.0772939,2.66875,0.745114,-1.22467,1.70694,0.780101,0.683305,1.09705,-1.20669,3.14625,-3.27164,-1.27384,-1.1169,-1.88161,-0.303388,0.0581329,0.86584,-0.276843,-0.36962,0.141351,0.879728,1.22079,-1.45956,0.866572,0.893596,0.0556052,-1.97651,1.15255,0.711226,-1.94082,-1.93949,1.35603,0.317321,-0.298415,-1.26165,0.112915,0.3048,-3.36083,1.10541,0.794482,0.0494766,1.02201,1.14144,-0.683323,-1.92948,1.73893,0.995716,-1.72344,-1.80741,2.4072,-0.0708014,0.379801,-0.964793,-0.0688767,-0.0390822,0.294269,0.779595,-3.12755,0.940055,0.547773,0.639291,-1.02094,-1.29024,1.99168,-1.13796,-1.2899,-1.16521,-3.67861
2.02,-0.116622,0.790607,2.8449,0.191512,-0.0202025,3.02265,0.728825,-0.37205,1.38534,0.913304,0.718292,2.06082,-1.18974,-0.57223,-1.84919,-1.41744,-1.1715,-3.55921,-0.301995,0.158896,0.321598,-0.22233,-0.360091,0.994861,0.88975,0.081386,-0.470027,0.912202,0.891041,-0.274849,-1.96394,0.279038,0.426735,-1.9301,-1.90715,1.97807,0.296611,-1.55021,-2.0038,-0.00373687,0.227064,-4.30733,1.11683,-0.275162,-1.63273,0.957957,1.12022,-1.49541,-1.89136,2.62053,1.42245,-1.65353,-1.75625,2.73522,-0.0654725,0.073635,-0.173168,-0.123342,-0.0347937,0.125476,0.714771,-3.60811,0.0494766,0.653298,0.628352,-0.275393,-1.2731,-0.139519,-0.331905,-1.50715,-1.26015,-5.65816
2.04,-0.0737184,2.58497,2.54804,0.170662,0.0436119,3.34549,0.739997,1.35256,2.12749,0.880959,0.765738,2.39066,-1.22728,-3.16445,-1.09055,-1.56645,-1.25927,-4.99558,-0.290611,0.639461,0.766887,-0.13515,-0.329826,2.16184,0.890325,0.25966,0.247383,0.850547,0.882602,-0.510082,-1.96289,0.0202201,1.23279,-1.75178,-1.86037,2.77208,0.241718,-3.26319,-1.55851,-0.136562,0.132507,-4.99956,1.0966,-1.39906,-1.41008,0.867413,1.08163,-2.33226,-1.82931,3.34845,0.616396,-1.5049,-1.69801,3.05796,-0.0631412,0.228656,-1.41008,-0.132073,-0.0340631,-0.044517,0.668809,-2.19742,1.90485,0.646752,0.628276,0.191578,-1.30032,-3.08155,-1.99143,-1.70092,-1.39154,-6.99086
2.06,-0.0101961,3.23219,0.445289,0.16386,0.113617,3.46441,0.775543,1.97264,0.173168,0.90746,0.813918,2.29036,-1.30504,-4.85687,-0.900886,-1.70901,-1.37132,-5.83216,-0.267933,0.945628,1.73168,-0.0484855,-0.273618,3.38854,0.885208,-0.685968,-0.0494766,0.860868,0.870638,-0.660667,-1.94229,2.03819,3.08198,-1.63963,-1.79627,3.52651,0.167659,-4.68938,-1.55851,-0.281097,0.0270819,-5.29415,1.05137,-2.88339,-0.940055,0.843192,1.02693,-2.98292,-1.76039,4.53537,1.09055,-1.4525,-1.63393,3.13895,-0.0691059,-0.639461,-0.667934,-0.0671375,-0.0365744,-0.11156,0.641408,-0.530947,0.643195,0.638697,0.636016,0.544652,-1.38869,-5.59086,-1.51728,-1.88604,-1.53979,-7.18631
2.08,0.0409124,2.72837,-0.123691,0.239146,0.182188,3.14371,0.814904,2.24393,-0.371074,0.982502,0.857352,2.00764,-1.40014,-5.8517,-0.711226,-1.81861,-1.49256,-5.91018,-0.233538,2.37182,1.41008,0.0360454,-0.194284,4.2899,0.878335,-0.00387552,-0.321598,0.771872,0.856175,-0.844251,-1.88394,3.81554,2.513,-1.57437,-1.71931,3.88571,0.0691059,-5.91405,-1.31113,-0.315362,-0.0792586,-5.01505,0.996079,-3.15855,-0.14843,0.775641,0.96231,-3.34746,-1.67419,4.86294,-0.142245,-1.43596,-1.57245,2.77032,-0.0744953,-0.263536,0.346336,-0.0641974,-0.0385255,-0.00458602,0.636049,-0.0581329,0.222645,0.699083,0.650062,0.78585,-1.51007,-6.99819,-0.900886,-2.00511,-1.67899,-6.35123
2.1,0.0998022,3.08492,-0.247383,0.238662,0.239366,2.51195,0.860683,2.35244,0.123691,1.01027,0.894224,1.61989,-1.49529,-6.25004,-0.521565,-1.88967,-1.60773,-5.45447,-0.17598,3.42209,0.766887,0.122953,-0.102022,4.57599,0.863287,-1.13165,-0.742148,0.76936,0.836868,-1.13996,-1.8162,4.55559,1.09055,-1.47923,-1.64084,3.64829,-0.0378343,-5.27846,-0.222645,-0.313246,-0.17352,-4.10302,0.936311,-3.60811,0.222645,0.716976,0.893033,-3.5026,-1.5986,3.69422,-0.521565,-1.41953,-1.52312,2.06554,-0.0766147,0.298415,0.123691,-0.00182641,-0.0367578,0.138211,0.638532,0.248034,1.03901,0.709994,0.66745,0.816108,-1.64485,-7.49358,0.237075,-2.02341,-1.79384,-5.1313
2.12,0.154816,2.66636,-1.08848,0.241132,0.282667,1.95903,0.902376,2.10053,0.173168,1.03396,0.922148,1.1,-1.61686,-5.70612,0.0948301,-1.92023,-1.71074,-4.84236,-0.103345,4.04992,0.420551,0.197549,-0.0112446,4.12468,0.842517,-1.09677,-0.346336,0.687736,0.810577,-1.386,-1.72715,4.71533,0.711226,-1.42706,-1.57337,2.87667,-0.131241,-4.49948,0.964793,-0.255496,-0.243379,-2.70652,0.874454,-3.40659,0.123691,0.636974,0.822206,-3.39679,-1.53974,2.72163,-0.426735,-1.44086,-1.48983,1.27516,-0.0658056,0.658839,0.692672,0.00609809,-0.0329971,0.122593,0.648584,0.759603,0.470027,0.643247,0.682706,0.552355,-1.7693,-6.08626,0.995716,-2.07389,-1.88424,-3.99672
2.14,0.201171,1.93001,-1.03901,0.328333,0.317727,1.66423,0.946883,1.89513,-0.123691,0.987476,0.938224,0.448637,-1.70128,-4.50302,-0.237075,-1.98304,-1.80142,-4.10193,-0.0178711,4.65063,-0.272121,0.152538,0.0629651,3.05069,0.811876,-1.61997,-0.791625,0.690378,0.781428,-1.27131,-1.64792,4.14917,0.900886,-1.41479,-1.52577,1.78871,-0.20539,-2.3757,1.38534,-0.178636,-0.281781,-1.09316,0.807511,-3.3252,-0.173168,0.727542,0.757161,-2.75722,-1.50251,1.40934,-0.0948301,-1.38304,-1.47211,0.498852,-0.0527257,0.972756,0.321598,0.0198549,-0.0318541,-0.0141704,0.65579,-0.189901,-0.14843,0.667921,0.689544,0.0468165,-1.86314,-4.23005,-0.47415,-2.08566,-1.95371,-2.94791
2.16,0.239624,1.73623,0.0247383,0.304821,0.317727,1.66423,0.974587,1.35643,-1.06375,0.967505,0.938224,0.448637,-1.782,-4.09458,-0.237075,-1.92958,-1.80142,-4.10193,0.0575199,3.94141,-2.07802,0.159036,0.0629651,3.05069,0.777148,-1.81375,-0.0742148,0.751289,0.781428,-1.27131,-1.58375,3.25544,0.426735,-1.4176,-1.52577,1.78871,-0.237575,-0.895246,2.0038,-0.161105,-0.281781,-1.09316,0.76058,-2.59273,1.83063,0.718801,0.757161,-2.75722,-1.47426,1.73084,0.28449,-1.37818,-1.47211,0.498852,-0.0334086,0.972756,0.0494766,0.00502516,-0.0318541,-0.0141704,0.662935,0.108515,0,0.615215,0.689544,0.0468165,-1.92962,-3.57694,0.47415,-2.04902,-1.95371,-2.94791
2.18,0.267419,1.34093,-0.593719,0.36035,0.349236,1.42884,0.988091,0.337171,-0.692672,0.969587,0.940093,-0.361946,-1.84424,-2.15749,0.853471,-1.98961,-1.87481,-3.25589,0.115138,2.24005,-1.38534,0.092149,0.110783,1.63829,0.748747,-1.14328,1.1627,0.707319,0.759724,-0.713821,-1.53023,2.42237,-0.0948301,-1.46214,-1.50183,0.596768,-0.237969,0.189901,1.36061,-0.0719476,-0.287106,0.721293,0.722673,-1.08127,0.940055,0.675111,0.711917,-1.46828,-1.44742,1.25163,0.47415,-1.56652,-1.46987,-0.340876,-0.0168468,0.457312,0.0247383,-0.0365042,-0.0335639,-0.00348017,0.660271,-0.313917,-0.56898,0.596929,0.684579,-0.574261,-1.98115,-1.65603,0.426735,-2.07896,-2.00216,-1.90593
2.2,0.291277,1.03476,0.346336,0.262659,0.39058,0.490171,0.985578,-0.480565,0.0494766,0.769292,0.887192,-2.19337,-1.87925,-1.66209,-1.09055,-2.14136,-1.98248,-2.30732,0.139633,0.44181,-1.28639,-0.353043,0.102837,-3.03956,0.73158,-0.573578,0.0494766,0.813732,0.761981,0.888251,-1.503,0.61267,0.426735,-2.26253,-1.53024,-2.30457,-0.223224,1.17041,1.80589,0.654858,-0.158213,6.48291,0.731302,4.22045,-5.61559,0.706805,0.721331,2.14709,-1.46662,-5.88203,10.1942,-2.60433,-1.52511,-2.50681,-0.016968,-0.267411,-0.173168,-0.0640391,-0.0257925,0.293218,0.648917,-0.569702,-0.445289,0.478798,0.635166,-1.79455,-2.00935,-1.39721,-0.0948301,-2.24366,-2.04128,-0.394511
2.22,0.29488,0.317793,-1.06375,0.449007,0.394487,-0.284567,0.955089,-1.30218,-2.67173,0.764125,0.836011,-2.87133,-1.92417,-3.09975,-2.70266,-1.95978,-2.02395,-1.91209,0.111414,1.47657,-11.2807,0.00197472,0.00691409,-2.01904,0.78832,5.44511,-5.02187,0.790478,0.788405,3.26647,-1.65664,-13.8205,1.80177,-1.51319,-1.59408,-5.65983,-0.20751,1.69748,16.2531,0.423217,0.00638715,4.77718,0.802606,5.08469,-7.27306,0.815903,0.784314,4.12206,-1.70466,-15.986,-4.83633,-1.56135,-1.58602,-5.887,0.0067091,2.43383,-3.71074,0.0236378,-0.0202646,0.622183,0.609193,-2.80975,0.0742148,0.542782,0.594791,-2.13887,-2.04273,-3.09975,-1.84919,-1.98736,-2.04572,-0.231457
2.24,0.324583,1.44557,1.28639,0.409562,0.379197,-0.596388,0.904586,-3.00741,0.0742148,0.521695,0.772339,-3.20012,-1.97648,-0.879575,2.08626,-2.07318,-2.05896,-1.46666,0.0769883,-3.5151,2.0038,0.729357,0.0220751,0.92304,0.839095,0.728598,-1.4843,1.00554,0.89264,4.50358,-1.78911,0.198157,9.38818,-1.51013,-1.75663,-6.88822,-0.0602095,9.70044,-0.0494766,-0.317741,0.032874,1.66799,0.828705,-2.24005,1.97906,1.0975,0.886214,4.23274,-1.89239,-0.667264,12.1857,-1.48518,-1.76059,-7.43296,0.0289631,0.538698,-0.643195,0.0144859,-0.000905187,0.519683,0.580096,-1.98039,1.18744,0.323773,0.549611,-2.00135,-2.07474,0.376094,2.65524,-2.08001,-2.05054,-0.326091
2.26,0.349622,0.73635,0.470027,0.364654,0.370632,-0.312963,0.833222,-3.98404,-2.42435,0.623227,0.708006,-3.16336,-1.98531,-0.628846,-2.70266,-1.81647,-2.08262,-0.911874,0.0896746,1.72073,11.6517,0.3469,0.0438357,1.13287,0.883452,3.92978,-1.26165,0.961912,0.968549,3.19275,-1.80911,-6.25408,27.3585,-1.59631,-1.86961,-4.71428,0.0776441,3.36395,-11.6517,-0.283614,0.0731069,2.09677,0.834639,1.81762,3.58705,0.975135,0.953623,2.69357,-1.8493,-2.14738,22.9489,-1.67644,-1.88334,-5.10846,0.0375316,0.476689,-0.964793,0.1187,0.000522702,-0.425132,0.538555,-2.08891,-2.22645,0.335646,0.514737,-1.40723,-2.06627,0.240619,-1.13796,-2.05439,-2.05877,-0.411105
2.28,0.340993,1.81375,-1.45956,0.0951016,0.366679,-0.069914,0.773514,1.80987,-5.31873,-0.0688003,0.645804,-3.00069,-1.99634,-2.44057,14.4142,-1.34469,-2.09544,-0.439173,0.0981523,-0.00387552,5.21978,0.73791,0.06739,1.16065,0.941433,2.62761,-2.10275,0.996325,1.02035,2.09869,-1.93049,-4.72949,22.617,-1.84725,-1.94521,-3.11602,0.0872421,-1.61609,-5.98666,0.0682231,0.116745,2.06315,0.882417,2.90664,-0.940055,1.56424,0.993957,1.55573,-1.99836,-6.90113,26.4102,-1.1402,-1.96493,-3.3226,0.0696561,1.837,-0.692672,-0.221875,-0.0179105,-1.37952,0.47797,-3.90653,0.86584,0.696825,0.493322,-0.771905,-2.06275,0.139519,0.047415,-2.14564,-2.06699,-0.421464
2.3,0.350954,-2.33307,-2.77069,0.580604,0.367835,0.175747,0.777511,-0.22478,-17.6137,0.342155,0.587979,-2.76357,-2.04115,-0.0545943,29.2077,-2.56752,-2.10019,-0.105917,0.0940346,-0.263536,13.7297,0.350657,0.0902619,1.11624,0.996841,3.37946,-3.4881,1.11774,1.0525,1.22748,-2.01847,-4.33924,15.5521,-1.66053,-1.99425,-2.00364,0.0954776,1.36418,-1.88011,-0.100494,0.155633,1.71393,0.940792,0.66659,12.5176,1.51397,1.01585,0.837703,-2.03611,-0.428667,38.8803,-1.77462,-2.01624,-2.05317,0.0583928,-1.70135,-3.98286,-0.46969,-0.0546583,-2.158,0.449116,1.51921,3.36441,0.666302,0.483861,-0.27021,-2.06906,-0.936192,-1.32762,-1.55254,-2.07563,-0.434291
2.32,0.308445,-0.108515,5.19504,0.416825,0.373708,0.357633,0.782598,-2.97253,-5.73928,0.408462,0.535261,-2.48051,-2.14265,-9.17589,0.426735,-1.90829,-2.09967,0.10646,0.0343879,-4.62738,11.2807,0.705337,0.112039,1.06945,1.04271,1.51145,0,1.04619,1.06945,0.57638,-2.04183,0.25073,15.2202,-1.88038,-2.02535,-1.26374,0.0623237,-4.22432,0.86584,0.119625,0.185302,1.21566,0.964167,2.1858,8.98,1.61213,1.02746,0.486663,-2.08947,-4.67489,22.0006,-1.10478,-2.04705,-1.22401,-0.00627995,-3.64687,-5.86297,-0.212623,-0.104231,-2.62393,0.490868,0.953379,2.647,0.808124,0.482513,0.0571713,-2.01441,6.75757,3.69837,-2.03304,-2.08436,-0.405568
2.34,0.358826,3.64687,-2.5233,0.398457,0.382141,0.416558,0.705511,-6.05357,-0.0247383,0.554195,0.488758,-2.11959,-2.21285,1.77128,7.2545,-2.07186,-2.09593,0.230742,0.0316932,1.30605,12.8392,0.216737,0.13304,1.03454,1.05936,1.2828,-1.4843,1.16863,1.07555,0.134295,-2.04963,-0.837113,8.77178,-1.96842,-2.0448,-0.791264,0.0694389,3.94141,-3.04281,-0.0270071,0.204259,0.689465,0.989569,0.472814,12.5423,1.4758,1.03532,0.408506,-2.10371,0.33161,42.2942,-1.86897,-2.0652,-0.732052,-0.0544818,-2.04628,-1.21218,-0.121618,-0.159616,-2.74879,0.547184,3.95303,1.50904,0.909524,0.486148,0.280528,-1.93109,0.879575,-4.78892,-0.978136,-2.09185,-0.320637
2.36,0.388196,0.317793,-0.173168,0.407784,0.390371,0.35656,0.606806,-4.17394,3.1665,0.542954,0.450478,-1.65408,-2.15235,2.17771,-0.853471,-1.95095,-2.09044,0.278413,0.0156158,-0.627835,4.62606,0.517053,0.153421,0.994709,1.08722,1.53083,0.173168,0.917709,1.07482,-0.120124,-2.05902,0.0161761,3.4613,-1.96273,-2.057,-0.504053,0.084396,-1.48045,-0.791625,-0.0481069,0.212881,0.205956,1.00283,1.92614,7.74308,1.49917,1.0438,0.49617,-2.15069,-3.9591,19.3928,-1.32445,-2.07634,-0.470334,-0.0785221,-1.73236,0.791625,-0.183227,-0.214182,-2.58402,0.619094,-0.538698,7.27306,0.852043,0.493734,0.491381,-1.85829,6.35114,25.6041,-1.79679,-2.09718,-0.205171
2.38,0.407694,0.643337,-0.593719,0.461018,0.396403,0.231049,0.557333,-1.74786,1.4843,0.343361,0.422595,-1.10282,-2.11502,2.25859,1.99143,-2.04544,-2.08479,0.245357,0.0585796,2.86401,6.60512,0.354229,0.172828,0.925092,1.07638,-1.04639,-2.3254,1.13815,1.07075,-0.217551,-2.05867,0.0303302,3.84062,-1.88614,-2.06497,-0.344515,0.0850319,2.55397,-5.71454,0.0419339,0.212497,-0.200184,1.01243,-1.4727,11.7012,1.17598,1.05517,0.650093,-2.15244,2.46888,29.9663,-1.89185,-2.08402,-0.343025,-0.073708,3.01516,-5.26925,-0.626702,-0.262976,-2.22596,0.601533,0.73635,4.40341,0.411297,0.505803,0.733795,-1.87179,-3.46573,9.67267,-2.29001,-2.10006,-0.0767171
2.4,0.38977,-0.837113,2.20171,0.295608,0.399613,0.103693,0.526752,-1.12003,-2.72121,0.451019,0.406365,-0.531222,-2.07349,1.53471,-1.61211,-1.29231,-2.08063,0.14075,0.0623946,-0.802233,6.75355,0.478708,0.190425,0.808026,1.08483,0.840989,0.222645,1.06388,1.06612,-0.194943,-2.05899,-0.0849245,7.2545,-2.00772,-2.07078,-0.272787,0.129661,-0.592955,-1.08848,0.152715,0.204873,-0.511625,0.979517,-0.317793,4.23025,1.22447,1.06981,0.7902,-2.14696,-0.333632,10.8106,-1.71061,-2.09006,-0.273812,-0.108679,-3.77864,-6.70407,-0.347519,-0.303221,-1.77529,0.605529,0.654964,-4.67554,0.519832,0.523086,0.98974,-1.92598,-4.93371,-4.12511,-2.18537,-2.10025,0.0642717
2.42,0.375812,0.437934,-2.22645,0.362853,0.399613,0.103693,0.495567,-2.07341,1.26165,1.0267,0.406365,-0.531222,-1.99433,9.79261,8.06056,-1.63022,-2.08063,0.14075,0.0886149,2.11604,5.83823,0.347328,0.190425,0.808026,1.08268,-0.108515,-0.14843,1.14063,1.06612,-0.194943,-2.0765,-1.84003,6.49586,-1.90107,-2.07078,-0.272787,0.143407,1.92614,-1.63273,-0.14401,0.204873,-0.511625,0.982242,-0.00775105,5.04661,1.45251,1.06981,0.7902,-2.13843,0.236575,17.591,-1.61355,-2.09006,-0.273812,-0.185977,-3.73988,0.346336,-0.227354,-0.303221,-1.77529,0.584335,-1.37194,0,0.63225,0.523086,0.98974,-2.01946,-4.35946,1.32762,-2.07035,-2.10025,0.0642717
2.44,0.414295,1.95326,-2.91912,0.311043,0.400551,0.0174955,0.511795,1.98039,8.85631,0.376846,0.401346,-0.0291601,-1.9658,-2.18175,18.0177,-2.15942,-2.07916,0.00109673,0.102452,-0.25966,5.34347,0.504126,0.205149,0.640539,1.09579,0.999885,-0.0247383,0.942859,1.06295,-0.0912517,-2.08808,0.0363962,7.82348,-1.91092,-2.07588,-0.257748,0.141197,-1.24017,-4.70027,0.00318794,0.192032,-0.71592,1.00038,0.747976,8.78209,1.18896,1.08677,0.862497,-2.13707,-0.135475,22.1428,-1.84805,-2.09497,-0.209749,-0.254949,-3.91428,4.67554,-0.376337,-0.333988,-1.30485,0.565351,-0.0581329,1.4843,0.626511,0.545393,1.20292,-2.06804,-0.926082,1.28021,-2.11656,-2.09749,0.211096
2.46,0.40506,-0.782856,-1.26165,0.398005,0.399868,-0.0181787,0.514066,-0.527071,-2.54804,0.466504,0.414083,0.458451,-1.99706,-3.04111,-0.806056,-2.02159,-2.08415,-0.201511,0.110142,0.558075,7.64413,0.473074,0.222553,0.215631,1.09764,-0.0852615,-3.19124,1.12154,1.06524,0.220492,-2.08747,0.0647044,7.06484,-1.83013,-2.0867,-0.28258,0.138018,-0.22478,-2.42435,-0.0802236,0.159922,-0.768381,1.00973,1.37581,2.10275,1.16257,1.12046,0.732914,-2.14345,0.00202201,12.0908,-1.8753,-2.09985,-0.00244379,-0.30082,-0.569702,-0.841102,-0.384959,-0.36799,-0.420914,0.573011,0.825487,0.321598,0.671922,0.59791,1.28164,-2.07652,-0.509547,-0.663811,-2.073,-2.08393,0.421154
2.48,0.393888,-0.5542,0.643195,0.456377,0.399585,-0.0199646,0.50356,-1.15491,0.272121,0.51562,0.423537,0.387695,-2.02918,-0.938214,2.03885,-2.06328,-2.08865,-0.221747,0.119074,0.379801,6.92672,0.422381,0.224672,0.0115827,1.11762,0.678217,-0.544242,1.11796,1.07129,0.375682,-2.08442,-0.0303302,10.6684,-1.85999,-2.0924,-0.265521,0.127118,0.0348797,-4.37868,-0.103919,0.145501,-0.621613,1.03178,0.806109,1.83063,1.23516,1.13363,0.56102,-2.1441,-0.0768365,11.3796,-1.75461,-2.09855,0.141966,-0.302243,-0.166648,-1.50904,-0.355592,-0.372251,-0.0218265,0.585849,0.747976,1.06375,0.68047,0.622469,1.10648,-2.08,0.179959,-0.0948301,-2.06897,-2.07496,0.4547
2.5,0.383291,-0.290664,1.73168,0.468785,0.399069,-0.0565559,0.483335,-0.44181,1.03901,0.497689,0.429591,0.157388,-2.03545,-0.175915,-0.711226,-2.09159,-2.09302,-0.194305,0.133244,0.856491,5.19504,0.35888,0.223016,-0.148571,1.12743,0.596831,-0.841102,1.1442,1.08027,0.50534,-2.08549,-0.0707704,9.48301,-1.83592,-2.09732,-0.193775,0.132083,0.465063,-5.34347,-0.101142,0.135058,-0.386605,1.05479,1.16266,2.44909,1.1818,1.1429,0.365028,-2.1422,-0.0808805,16.453,-1.76931,-2.09417,0.298989,-0.30085,0.108515,-1.28639,-0.338183,-0.368863,0.334107,0.606438,1.16653,0.371074,0.676292,0.64217,0.822045,-2.0785,0.0384182,0.142245,-2.03073,-2.06574,0.466853
2.52,0.383139,0.0542573,1.73168,0.450464,0.397323,-0.146035,0.481457,0.0271287,0.321598,0.47317,0.429832,-0.137838,-2.04126,-0.410469,-1.04313,-2.08404,-2.09642,-0.124204,0.147384,0.577453,3.76022,0.351777,0.218729,-0.243011,1.14063,0.767354,-0.593719,1.15968,1.0915,0.593203,-2.08919,-0.307346,11.0003,-1.79358,-2.10015,-0.0456035,0.13826,0.0465063,-5.04661,-0.0858491,0.130037,-0.101196,1.07489,0.937877,1.21218,1.14971,1.14823,0.182894,-2.14255,0.0242641,15.647,-1.74656,-2.08659,0.459951,-0.297489,0.209278,-1.03901,-0.338308,-0.358887,0.62013,0.624665,0.96113,0.123691,0.680955,0.655351,0.492449,-2.07279,0.614692,0.426735,-2.02953,-2.05629,0.494438
2.54,0.382927,-0.11239,1.41008,0.440131,0.393228,-0.278132,0.480216,-0.151145,-0.0247383,0.453787,0.424078,-0.383841,-2.0499,-0.339698,-0.806056,-2.07733,-2.09798,-0.00184774,0.157769,0.364299,3.58705,0.358889,0.213296,-0.261817,1.15671,0.713096,-0.643195,1.17037,1.10399,0.619715,-2.09436,-0.28106,13.0866,-1.75463,-2.09915,0.197399,0.139108,-0.0542573,-4.62606,-0.0832653,0.13101,0.187811,1.09148,0.775105,0.445289,1.14594,1.15022,0.0398606,-2.14189,0.0586384,16.453,-1.71232,-2.07577,0.628281,-0.294098,0.127892,-1.06375,-0.31146,-0.344058,0.797335,0.64056,0.654964,0.173168,0.684524,0.661868,0.196862,-2.06153,0.448887,0.331905,-1.99972,-2.04596,0.553721
2.56,0.382746,-0.0658839,1.26165,0.4172,0.386198,-0.411017,0.474917,-0.468938,-0.0494766,0.453792,0.414479,-0.47642,-2.05164,0.00202201,-1.04313,-2.07478,-2.09649,0.188404,0.16773,0.647212,3.29019,0.333428,0.208256,-0.211366,1.17263,0.837113,-0.791625,1.1084,1.11629,0.55877,-2.10017,-0.00606604,14.3668,-1.71423,-2.09225,0.554508,0.139077,0.139519,-4.72501,-0.053408,0.13755,0.430582,1.10587,0.790607,0.0494766,1.09707,1.14982,-0.0612885,-2.13742,0.634912,16.6427,-1.73382,-2.06145,0.826836,-0.288255,0.449561,-0.841102,-0.301477,-0.326994,0.819772,0.652278,0.66659,-0.0247383,0.675377,0.663225,0.0114039,-2.05055,0.740057,0.426735,-1.98052,-2.03414,0.627232
2.58,0.379445,-0.310042,1.06375,0.417124,0.376787,-0.483001,0.467499,-0.434059,0.0742148,0.459769,0.405021,-0.34743,-2.05155,0.0424623,-0.995716,-2.08265,-2.09045,0.450844,0.170818,0.166648,3.19124,0.422436,0.204841,-0.11686,1.18677,0.868117,-2.44909,1.01714,1.12634,0.376913,-2.09988,-0.0161761,16.0737,-1.50877,-2.07697,1.0538,0.14268,0.081386,-4.15603,-0.129589,0.148233,0.580745,1.11601,0.647212,-1.08848,1.09908,1.14777,-0.147414,-2.13241,0.3215,15.9315,-1.57004,-2.0427,1.10472,-0.277052,0.654964,-1.06375,-0.318359,-0.311267,0.646023,0.660422,0.162772,0.14843,0.704326,0.662324,-0.00790209,-2.03415,0.891707,0.426735,-1.93076,-2.02087,0.678802
2.6,0.371392,-0.569702,1.50904,0.412822,0.366878,-0.440802,0.458083,-0.465063,0.445289,0.482743,0.400581,0.0183962,-2.05185,-0.00202201,-1.09055,-2.05411,-2.07846,0.770056,0.175966,-0.240282,5.34347,0.368426,0.203582,-0.0212934,1.19943,0.585204,-4.40341,0.875905,1.13137,0.0356466,-2.09066,0.541899,22.9489,-1.36124,-2.0501,1.74088,0.14377,0.40693,-6.08562,-0.124818,0.160779,0.602543,1.12654,0.139519,-0.692672,1.09361,1.14392,-0.279403,-2.11467,1.10604,20.7204,-1.63284,-2.01727,1.54242,-0.267242,0.499943,-1.55851,-0.248731,-0.301153,0.261723,0.664813,0.100764,0.791625,0.700956,0.662909,0.162148,-2.01182,1.41136,0.28449,-1.71638,-2.00699,0.680983
